Financial Benchmarks India Pvt Ltd,,,,
Reference Rates,,,,
Date,Time,Currency Pairs,Rate,Comments
24-Jun-25,1:00:00 PM,INR / 1 USD,86.1043,
24-Jun-25,1:00:00 PM,INR / 1 GBP,117.002,
24-Jun-25,1:00:00 PM,INR / 1 EUR,100.0308,
24-Jun-25,1:00:00 PM,INR / 100 JPY,59.33,
23-Jun-25,1:00:00 PM,INR / 1 USD,86.808,
23-Jun-25,1:00:00 PM,INR / 1 GBP,116.6451,
23-Jun-25,1:00:00 PM,INR / 1 EUR,99.8969,
23-Jun-25,1:00:00 PM,INR / 100 JPY,58.96,
20-Jun-25,1:00:00 PM,INR / 1 USD,86.6133,
20-Jun-25,1:00:00 PM,INR / 1 GBP,116.6774,
20-Jun-25,1:00:00 PM,INR / 1 EUR,99.756,
20-Jun-25,1:00:00 PM,INR / 100 JPY,59.58,
19-Jun-25,1:00:00 PM,INR / 1 USD,86.6994,
19-Jun-25,1:00:00 PM,INR / 1 GBP,116.1581,
19-Jun-25,1:00:00 PM,INR / 1 EUR,99.339,
19-Jun-25,1:00:00 PM,INR / 100 JPY,59.69,
18-Jun-25,1:00:00 PM,INR / 1 USD,86.303,
18-Jun-25,1:00:00 PM,INR / 1 GBP,116.1759,
18-Jun-25,1:00:00 PM,INR / 1 EUR,99.3394,
18-Jun-25,1:00:00 PM,INR / 100 JPY,59.53,
17-Jun-25,1:00:00 PM,INR / 1 USD,86.0978,
17-Jun-25,1:00:00 PM,INR / 1 GBP,116.8537,
17-Jun-25,1:00:00 PM,INR / 1 EUR,99.5916,
17-Jun-25,1:00:00 PM,INR / 100 JPY,59.47,
16-Jun-25,1:00:00 PM,INR / 1 USD,86.0242,
16-Jun-25,1:00:00 PM,INR / 1 GBP,116.7526,
16-Jun-25,1:00:00 PM,INR / 1 EUR,99.3958,
16-Jun-25,1:00:00 PM,INR / 100 JPY,59.67,
13-Jun-25,1:00:00 PM,INR / 1 USD,86.0979,
13-Jun-25,1:00:00 PM,INR / 1 GBP,116.5593,
13-Jun-25,1:00:00 PM,INR / 1 EUR,99.3151,
13-Jun-25,1:00:00 PM,INR / 100 JPY,59.99,
12-Jun-25,1:00:00 PM,INR / 1 USD,85.5353,
12-Jun-25,1:00:00 PM,INR / 1 GBP,116.0092,
12-Jun-25,1:00:00 PM,INR / 1 EUR,98.5475,
12-Jun-25,1:00:00 PM,INR / 100 JPY,59.52,
11-Jun-25,1:00:00 PM,INR / 1 USD,85.4542,
11-Jun-25,1:00:00 PM,INR / 1 GBP,115.2264,
11-Jun-25,1:00:00 PM,INR / 1 EUR,97.5642,
11-Jun-25,1:00:00 PM,INR / 100 JPY,58.89,
10-Jun-25,1:00:00 PM,INR / 1 USD,85.5949,
10-Jun-25,1:00:00 PM,INR / 1 GBP,115.6153,
10-Jun-25,1:00:00 PM,INR / 1 EUR,97.613,
10-Jun-25,1:00:00 PM,INR / 100 JPY,59.24,
09-Jun-25,1:00:00 PM,INR / 1 USD,85.4984,
09-Jun-25,1:00:00 PM,INR / 1 GBP,115.9301,
09-Jun-25,1:00:00 PM,INR / 1 EUR,97.6625,
09-Jun-25,1:00:00 PM,INR / 100 JPY,59.24,
06-Jun-25,1:00:00 PM,INR / 1 USD,85.7883,
06-Jun-25,1:00:00 PM,INR / 1 GBP,116.2472,
06-Jun-25,1:00:00 PM,INR / 1 EUR,98.1132,
06-Jun-25,1:00:00 PM,INR / 100 JPY,59.55,
05-Jun-25,1:00:00 PM,INR / 1 USD,85.773,
05-Jun-25,1:00:00 PM,INR / 1 GBP,116.2653,
05-Jun-25,1:00:00 PM,INR / 1 EUR,97.8916,
05-Jun-25,1:00:00 PM,INR / 100 JPY,59.93,
04-Jun-25,1:00:00 PM,INR / 1 USD,85.9579,
04-Jun-25,1:00:00 PM,INR / 1 GBP,116.1354,
04-Jun-25,1:00:00 PM,INR / 1 EUR,97.7066,
04-Jun-25,1:00:00 PM,INR / 100 JPY,59.66,
03-Jun-25,1:00:00 PM,INR / 1 USD,85.4576,
03-Jun-25,1:00:00 PM,INR / 1 GBP,115.5586,
03-Jun-25,1:00:00 PM,INR / 1 EUR,97.5994,
03-Jun-25,1:00:00 PM,INR / 100 JPY,59.74,
02-Jun-25,1:00:00 PM,INR / 1 USD,85.4353,
02-Jun-25,1:00:00 PM,INR / 1 GBP,115.5957,
02-Jun-25,1:00:00 PM,INR / 1 EUR,97.4156,
02-Jun-25,1:00:00 PM,INR / 100 JPY,59.66,
30-May-25,1:00:00 PM,INR / 1 USD,85.4778,
30-May-25,1:00:00 PM,INR / 1 GBP,115.142,
30-May-25,1:00:00 PM,INR / 1 EUR,96.9375,
30-May-25,1:00:00 PM,INR / 100 JPY,59.36,
29-May-25,1:00:00 PM,INR / 1 USD,85.4976,
29-May-25,1:00:00 PM,INR / 1 GBP,114.9407,
29-May-25,1:00:00 PM,INR / 1 EUR,96.2595,
29-May-25,1:00:00 PM,INR / 100 JPY,58.62,
28-May-25,1:00:00 PM,INR / 1 USD,85.6873,
28-May-25,1:00:00 PM,INR / 1 GBP,115.4733,
28-May-25,1:00:00 PM,INR / 1 EUR,96.9072,
28-May-25,1:00:00 PM,INR / 100 JPY,59.37,
27-May-25,1:00:00 PM,INR / 1 USD,85.322,
27-May-25,1:00:00 PM,INR / 1 GBP,115.741,
27-May-25,1:00:00 PM,INR / 1 EUR,97.1306,
27-May-25,1:00:00 PM,INR / 100 JPY,59.59,
26-May-25,1:00:00 PM,INR / 1 USD,84.9004,
26-May-25,1:00:00 PM,INR / 1 GBP,115.3683,
26-May-25,1:00:00 PM,INR / 1 EUR,96.9093,
26-May-25,1:00:00 PM,INR / 100 JPY,59.52,
23-May-25,1:00:00 PM,INR / 1 USD,85.6821,
23-May-25,1:00:00 PM,INR / 1 GBP,115.2213,
23-May-25,1:00:00 PM,INR / 1 EUR,96.9367,
23-May-25,1:00:00 PM,INR / 100 JPY,59.71,
22-May-25,1:00:00 PM,INR / 1 USD,85.6653,
22-May-25,1:00:00 PM,INR / 1 GBP,115.004,
22-May-25,1:00:00 PM,INR / 1 EUR,97.1205,
22-May-25,1:00:00 PM,INR / 100 JPY,59.82,
21-May-25,1:00:00 PM,INR / 1 USD,85.5546,
21-May-25,1:00:00 PM,INR / 1 GBP,115.1371,
21-May-25,1:00:00 PM,INR / 1 EUR,97.0343,
21-May-25,1:00:00 PM,INR / 100 JPY,59.6,
20-May-25,1:00:00 PM,INR / 1 USD,85.4582,
20-May-25,1:00:00 PM,INR / 1 GBP,114.2656,
20-May-25,1:00:00 PM,INR / 1 EUR,96.198,
20-May-25,1:00:00 PM,INR / 100 JPY,59.15,
19-May-25,1:00:00 PM,INR / 1 USD,85.491,
19-May-25,1:00:00 PM,INR / 1 GBP,113.772,
19-May-25,1:00:00 PM,INR / 1 EUR,95.6832,
19-May-25,1:00:00 PM,INR / 100 JPY,58.89,
16-May-25,1:00:00 PM,INR / 1 USD,85.5665,
16-May-25,1:00:00 PM,INR / 1 GBP,114.0299,
16-May-25,1:00:00 PM,INR / 1 EUR,95.9554,
16-May-25,1:00:00 PM,INR / 100 JPY,58.9,
15-May-25,1:00:00 PM,INR / 1 USD,85.5871,
15-May-25,1:00:00 PM,INR / 1 GBP,113.8092,
15-May-25,1:00:00 PM,INR / 1 EUR,95.9939,
15-May-25,1:00:00 PM,INR / 100 JPY,58.76,
14-May-25,1:00:00 PM,INR / 1 USD,85.2982,
14-May-25,1:00:00 PM,INR / 1 GBP,113.4199,
14-May-25,1:00:00 PM,INR / 1 EUR,95.4117,
14-May-25,1:00:00 PM,INR / 100 JPY,57.98,
13-May-25,1:00:00 PM,INR / 1 USD,84.8888,
13-May-25,1:00:00 PM,INR / 1 GBP,112.0283,
13-May-25,1:00:00 PM,INR / 1 EUR,94.2962,
13-May-25,1:00:00 PM,INR / 100 JPY,57.4,
09-May-25,1:00:00 PM,INR / 1 USD,85.6438,
09-May-25,1:00:00 PM,INR / 1 GBP,113.3998,
09-May-25,1:00:00 PM,INR / 1 EUR,96.2882,
09-May-25,1:00:00 PM,INR / 100 JPY,58.92,
08-May-25,1:00:00 PM,INR / 1 USD,84.8642,
08-May-25,1:00:00 PM,INR / 1 GBP,112.7574,
08-May-25,1:00:00 PM,INR / 1 EUR,95.7568,
08-May-25,1:00:00 PM,INR / 100 JPY,58.8,
07-May-25,1:00:00 PM,INR / 1 USD,84.5715,
07-May-25,1:00:00 PM,INR / 1 GBP,112.9678,
07-May-25,1:00:00 PM,INR / 1 EUR,96.1319,
07-May-25,1:00:00 PM,INR / 100 JPY,59.13,
06-May-25,1:00:00 PM,INR / 1 USD,84.5436,
06-May-25,1:00:00 PM,INR / 1 GBP,112.3596,
06-May-25,1:00:00 PM,INR / 1 EUR,95.6926,
06-May-25,1:00:00 PM,INR / 100 JPY,58.77,
05-May-25,1:00:00 PM,INR / 1 USD,84.2369,
05-May-25,1:00:00 PM,INR / 1 GBP,111.9267,
05-May-25,1:00:00 PM,INR / 1 EUR,95.4028,
05-May-25,1:00:00 PM,INR / 100 JPY,58.36,
02-May-25,1:00:00 PM,INR / 1 USD,83.8568,
02-May-25,1:00:00 PM,INR / 1 GBP,111.6134,
02-May-25,1:00:00 PM,INR / 1 EUR,94.9483,
02-May-25,1:00:00 PM,INR / 100 JPY,57.74,
30-Apr-25,1:00:00 PM,INR / 1 USD,85.0535,
30-Apr-25,1:00:00 PM,INR / 1 GBP,113.877,
30-Apr-25,1:00:00 PM,INR / 1 EUR,96.737,
30-Apr-25,1:00:00 PM,INR / 100 JPY,59.62,
29-Apr-25,1:00:00 PM,INR / 1 USD,85.2005,
29-Apr-25,1:00:00 PM,INR / 1 GBP,114.2874,
29-Apr-25,1:00:00 PM,INR / 1 EUR,97.0792,
29-Apr-25,1:00:00 PM,INR / 100 JPY,59.83,
28-Apr-25,1:00:00 PM,INR / 1 USD,85.198,
28-Apr-25,1:00:00 PM,INR / 1 GBP,113.4303,
28-Apr-25,1:00:00 PM,INR / 1 EUR,96.8605,
28-Apr-25,1:00:00 PM,INR / 100 JPY,59.32,
25-Apr-25,1:00:00 PM,INR / 1 USD,85.5788,
25-Apr-25,1:00:00 PM,INR / 1 GBP,113.8244,
25-Apr-25,1:00:00 PM,INR / 1 EUR,97.1245,
25-Apr-25,1:00:00 PM,INR / 100 JPY,59.61,
24-Apr-25,1:00:00 PM,INR / 1 USD,85.5085,
24-Apr-25,1:00:00 PM,INR / 1 GBP,113.5313,
24-Apr-25,1:00:00 PM,INR / 1 EUR,97.0516,
24-Apr-25,1:00:00 PM,INR / 100 JPY,59.9,
23-Apr-25,1:00:00 PM,INR / 1 USD,85.4372,
23-Apr-25,1:00:00 PM,INR / 1 GBP,113.6884,
23-Apr-25,1:00:00 PM,INR / 1 EUR,97.2976,
23-Apr-25,1:00:00 PM,INR / 100 JPY,60.2,
22-Apr-25,1:00:00 PM,INR / 1 USD,85.1003,
22-Apr-25,1:00:00 PM,INR / 1 GBP,114.0486,
22-Apr-25,1:00:00 PM,INR / 1 EUR,97.9788,
22-Apr-25,1:00:00 PM,INR / 100 JPY,60.66,
21-Apr-25,1:00:00 PM,INR / 1 USD,85.1622,
21-Apr-25,1:00:00 PM,INR / 1 GBP,113.9465,
21-Apr-25,1:00:00 PM,INR / 1 EUR,98.0268,
21-Apr-25,1:00:00 PM,INR / 100 JPY,60.48,
17-Apr-25,1:00:00 PM,INR / 1 USD,85.5703,
17-Apr-25,1:00:00 PM,INR / 1 GBP,113.1975,
17-Apr-25,1:00:00 PM,INR / 1 EUR,97.2552,
17-Apr-25,1:00:00 PM,INR / 100 JPY,59.96,
16-Apr-25,1:00:00 PM,INR / 1 USD,85.6464,
16-Apr-25,1:00:00 PM,INR / 1 GBP,113.6625,
16-Apr-25,1:00:00 PM,INR / 1 EUR,97.3668,
16-Apr-25,1:00:00 PM,INR / 100 JPY,60.18,
15-Apr-25,1:00:00 PM,INR / 1 USD,85.6905,
15-Apr-25,1:00:00 PM,INR / 1 GBP,113.1012,
15-Apr-25,1:00:00 PM,INR / 1 EUR,97.2073,
15-Apr-25,1:00:00 PM,INR / 100 JPY,59.89,
11-Apr-25,1:00:00 PM,INR / 1 USD,86.1441,
11-Apr-25,1:00:00 PM,INR / 1 GBP,112.0057,
11-Apr-25,1:00:00 PM,INR / 1 EUR,97.1097,
11-Apr-25,1:00:00 PM,INR / 100 JPY,59.82,
09-Apr-25,1:00:00 PM,INR / 1 USD,86.6171,
09-Apr-25,1:00:00 PM,INR / 1 GBP,111.1372,
09-Apr-25,1:00:00 PM,INR / 1 EUR,95.8054,
09-Apr-25,1:00:00 PM,INR / 100 JPY,59.68,
08-Apr-25,1:00:00 PM,INR / 1 USD,85.9085,
08-Apr-25,1:00:00 PM,INR / 1 GBP,109.8672,
08-Apr-25,1:00:00 PM,INR / 1 EUR,94.2972,
08-Apr-25,1:00:00 PM,INR / 100 JPY,58.25,
07-Apr-25,1:00:00 PM,INR / 1 USD,85.8087,
07-Apr-25,1:00:00 PM,INR / 1 GBP,110.6812,
07-Apr-25,1:00:00 PM,INR / 1 EUR,94.4605,
07-Apr-25,1:00:00 PM,INR / 100 JPY,59.07,
04-Apr-25,1:00:00 PM,INR / 1 USD,85.2281,
04-Apr-25,1:00:00 PM,INR / 1 GBP,111.5295,
04-Apr-25,1:00:00 PM,INR / 1 EUR,94.3401,
04-Apr-25,1:00:00 PM,INR / 100 JPY,58.41,
03-Apr-25,1:00:00 PM,INR / 1 USD,85.6468,
03-Apr-25,1:00:00 PM,INR / 1 GBP,112.1362,
03-Apr-25,1:00:00 PM,INR / 1 EUR,93.7438,
03-Apr-25,1:00:00 PM,INR / 100 JPY,58.16,
02-Apr-25,1:00:00 PM,INR / 1 USD,85.6024,
02-Apr-25,1:00:00 PM,INR / 1 GBP,110.5584,
02-Apr-25,1:00:00 PM,INR / 1 EUR,92.3901,
02-Apr-25,1:00:00 PM,INR / 100 JPY,57.09,
28-Mar-25,1:00:00 PM,INR / 1 USD,85.5814,
28-Mar-25,1:00:00 PM,INR / 1 GBP,110.7389,
28-Mar-25,1:00:00 PM,INR / 1 EUR,92.3246,
28-Mar-25,1:00:00 PM,INR / 100 JPY,56.75,
27-Mar-25,1:00:00 PM,INR / 1 USD,85.761,
27-Mar-25,1:00:00 PM,INR / 1 GBP,110.8592,
27-Mar-25,1:00:00 PM,INR / 1 EUR,92.4452,
27-Mar-25,1:00:00 PM,INR / 100 JPY,57.01,
26-Mar-25,1:00:00 PM,INR / 1 USD,85.8683,
26-Mar-25,1:00:00 PM,INR / 1 GBP,111.0706,
26-Mar-25,1:00:00 PM,INR / 1 EUR,92.6118,
26-Mar-25,1:00:00 PM,INR / 100 JPY,57.04,
25-Mar-25,1:00:00 PM,INR / 1 USD,85.7302,
25-Mar-25,1:00:00 PM,INR / 1 GBP,110.7526,
25-Mar-25,1:00:00 PM,INR / 1 EUR,92.5875,
25-Mar-25,1:00:00 PM,INR / 100 JPY,56.95,
24-Mar-25,1:00:00 PM,INR / 1 USD,85.8318,
24-Mar-25,1:00:00 PM,INR / 1 GBP,111.0166,
24-Mar-25,1:00:00 PM,INR / 1 EUR,93.0171,
24-Mar-25,1:00:00 PM,INR / 100 JPY,57.35,
21-Mar-25,1:00:00 PM,INR / 1 USD,86.2184,
21-Mar-25,1:00:00 PM,INR / 1 GBP,111.4557,
21-Mar-25,1:00:00 PM,INR / 1 EUR,93.3452,
21-Mar-25,1:00:00 PM,INR / 100 JPY,57.66,
20-Mar-25,1:00:00 PM,INR / 1 USD,86.304,
20-Mar-25,1:00:00 PM,INR / 1 GBP,112.1267,
20-Mar-25,1:00:00 PM,INR / 1 EUR,94.0236,
20-Mar-25,1:00:00 PM,INR / 100 JPY,58.22,
19-Mar-25,1:00:00 PM,INR / 1 USD,86.5016,
19-Mar-25,1:00:00 PM,INR / 1 GBP,112.2779,
19-Mar-25,1:00:00 PM,INR / 1 EUR,94.4943,
19-Mar-25,1:00:00 PM,INR / 100 JPY,57.72,
18-Mar-25,1:00:00 PM,INR / 1 USD,86.6705,
18-Mar-25,1:00:00 PM,INR / 1 GBP,112.4475,
18-Mar-25,1:00:00 PM,INR / 1 EUR,94.5523,
18-Mar-25,1:00:00 PM,INR / 100 JPY,57.87,
17-Mar-25,1:00:00 PM,INR / 1 USD,86.792,
17-Mar-25,1:00:00 PM,INR / 1 GBP,112.2423,
17-Mar-25,1:00:00 PM,INR / 1 EUR,94.4187,
17-Mar-25,1:00:00 PM,INR / 100 JPY,58.29,
13-Mar-25,1:00:00 PM,INR / 1 USD,87.0833,
13-Mar-25,1:00:00 PM,INR / 1 GBP,112.8141,
13-Mar-25,1:00:00 PM,INR / 1 EUR,94.7472,
13-Mar-25,1:00:00 PM,INR / 100 JPY,58.98,
12-Mar-25,1:00:00 PM,INR / 1 USD,87.2605,
12-Mar-25,1:00:00 PM,INR / 1 GBP,112.8127,
12-Mar-25,1:00:00 PM,INR / 1 EUR,95.1355,
12-Mar-25,1:00:00 PM,INR / 100 JPY,58.92,
11-Mar-25,1:00:00 PM,INR / 1 USD,87.3267,
11-Mar-25,1:00:00 PM,INR / 1 GBP,112.6282,
11-Mar-25,1:00:00 PM,INR / 1 EUR,94.8973,
11-Mar-25,1:00:00 PM,INR / 100 JPY,59.3,
10-Mar-25,1:00:00 PM,INR / 1 USD,87.2392,
10-Mar-25,1:00:00 PM,INR / 1 GBP,112.6654,
10-Mar-25,1:00:00 PM,INR / 1 EUR,94.5528,
10-Mar-25,1:00:00 PM,INR / 100 JPY,59.06,
07-Mar-25,1:00:00 PM,INR / 1 USD,87.0612,
07-Mar-25,1:00:00 PM,INR / 1 GBP,112.2201,
07-Mar-25,1:00:00 PM,INR / 1 EUR,94.1979,
07-Mar-25,1:00:00 PM,INR / 100 JPY,59.02,
06-Mar-25,1:00:00 PM,INR / 1 USD,87.0859,
06-Mar-25,1:00:00 PM,INR / 1 GBP,112.3321,
06-Mar-25,1:00:00 PM,INR / 1 EUR,94.0888,
06-Mar-25,1:00:00 PM,INR / 100 JPY,58.5,
05-Mar-25,1:00:00 PM,INR / 1 USD,87.0896,
05-Mar-25,1:00:00 PM,INR / 1 GBP,111.4503,
05-Mar-25,1:00:00 PM,INR / 1 EUR,92.6314,
05-Mar-25,1:00:00 PM,INR / 100 JPY,58.19,
04-Mar-25,1:00:00 PM,INR / 1 USD,87.3786,
04-Mar-25,1:00:00 PM,INR / 1 GBP,110.9056,
04-Mar-25,1:00:00 PM,INR / 1 EUR,91.5885,
04-Mar-25,1:00:00 PM,INR / 100 JPY,58.52,
03-Mar-25,1:00:00 PM,INR / 1 USD,87.3314,
03-Mar-25,1:00:00 PM,INR / 1 GBP,110.069,
03-Mar-25,1:00:00 PM,INR / 1 EUR,90.9498,
03-Mar-25,1:00:00 PM,INR / 100 JPY,58.1,
28-Feb-25,1:00:00 PM,INR / 1 USD,87.4006,
28-Feb-25,1:00:00 PM,INR / 1 GBP,109.9762,
28-Feb-25,1:00:00 PM,INR / 1 EUR,90.7807,
28-Feb-25,1:00:00 PM,INR / 100 JPY,58.3,
27-Feb-25,1:00:00 PM,INR / 1 USD,87.2119,
27-Feb-25,1:00:00 PM,INR / 1 GBP,110.4138,
27-Feb-25,1:00:00 PM,INR / 1 EUR,91.3126,
27-Feb-25,1:00:00 PM,INR / 100 JPY,58.39,
25-Feb-25,1:00:00 PM,INR / 1 USD,87.0022,
25-Feb-25,1:00:00 PM,INR / 1 GBP,109.925,
25-Feb-25,1:00:00 PM,INR / 1 EUR,91.1568,
25-Feb-25,1:00:00 PM,INR / 100 JPY,58.09,
24-Feb-25,1:00:00 PM,INR / 1 USD,86.6916,
24-Feb-25,1:00:00 PM,INR / 1 GBP,109.8238,
24-Feb-25,1:00:00 PM,INR / 1 EUR,91.1117,
24-Feb-25,1:00:00 PM,INR / 100 JPY,58.01,
21-Feb-25,1:00:00 PM,INR / 1 USD,86.6466,
21-Feb-25,1:00:00 PM,INR / 1 GBP,109.7044,
21-Feb-25,1:00:00 PM,INR / 1 EUR,90.9108,
21-Feb-25,1:00:00 PM,INR / 100 JPY,57.58,
20-Feb-25,1:00:00 PM,INR / 1 USD,86.6995,
20-Feb-25,1:00:00 PM,INR / 1 GBP,109.2321,
20-Feb-25,1:00:00 PM,INR / 1 EUR,90.4467,
20-Feb-25,1:00:00 PM,INR / 100 JPY,57.74,
18-Feb-25,1:00:00 PM,INR / 1 USD,86.9742,
18-Feb-25,1:00:00 PM,INR / 1 GBP,109.5753,
18-Feb-25,1:00:00 PM,INR / 1 EUR,90.957,
18-Feb-25,1:00:00 PM,INR / 100 JPY,57.22,
17-Feb-25,1:00:00 PM,INR / 1 USD,86.7721,
17-Feb-25,1:00:00 PM,INR / 1 GBP,109.2594,
17-Feb-25,1:00:00 PM,INR / 1 EUR,91.0262,
17-Feb-25,1:00:00 PM,INR / 100 JPY,57.21,
14-Feb-25,1:00:00 PM,INR / 1 USD,86.8862,
14-Feb-25,1:00:00 PM,INR / 1 GBP,109.1221,
14-Feb-25,1:00:00 PM,INR / 1 EUR,90.8581,
14-Feb-25,1:00:00 PM,INR / 100 JPY,56.93,
13-Feb-25,1:00:00 PM,INR / 1 USD,86.8822,
13-Feb-25,1:00:00 PM,INR / 1 GBP,108.5622,
13-Feb-25,1:00:00 PM,INR / 1 EUR,90.6732,
13-Feb-25,1:00:00 PM,INR / 100 JPY,56.4,
12-Feb-25,1:00:00 PM,INR / 1 USD,86.8461,
12-Feb-25,1:00:00 PM,INR / 1 GBP,108.0707,
12-Feb-25,1:00:00 PM,INR / 1 EUR,89.961,
12-Feb-25,1:00:00 PM,INR / 100 JPY,56.52,
11-Feb-25,1:00:00 PM,INR / 1 USD,86.8861,
11-Feb-25,1:00:00 PM,INR / 1 GBP,107.4086,
11-Feb-25,1:00:00 PM,INR / 1 EUR,89.5442,
11-Feb-25,1:00:00 PM,INR / 100 JPY,57.2,
10-Feb-25,1:00:00 PM,INR / 1 USD,87.5858,
10-Feb-25,1:00:00 PM,INR / 1 GBP,108.67,
10-Feb-25,1:00:00 PM,INR / 1 EUR,90.3564,
10-Feb-25,1:00:00 PM,INR / 100 JPY,57.69,
07-Feb-25,1:00:00 PM,INR / 1 USD,87.4782,
07-Feb-25,1:00:00 PM,INR / 1 GBP,108.6858,
07-Feb-25,1:00:00 PM,INR / 1 EUR,90.761,
07-Feb-25,1:00:00 PM,INR / 100 JPY,57.68,
06-Feb-25,1:00:00 PM,INR / 1 USD,87.5617,
06-Feb-25,1:00:00 PM,INR / 1 GBP,109.3605,
06-Feb-25,1:00:00 PM,INR / 1 EUR,90.9836,
06-Feb-25,1:00:00 PM,INR / 100 JPY,57.43,
05-Feb-25,1:00:00 PM,INR / 1 USD,87.2237,
05-Feb-25,1:00:00 PM,INR / 1 GBP,108.8662,
05-Feb-25,1:00:00 PM,INR / 1 EUR,90.6022,
05-Feb-25,1:00:00 PM,INR / 100 JPY,56.94,
04-Feb-25,1:00:00 PM,INR / 1 USD,87.1206,
04-Feb-25,1:00:00 PM,INR / 1 GBP,108.0081,
04-Feb-25,1:00:00 PM,INR / 1 EUR,89.7011,
04-Feb-25,1:00:00 PM,INR / 100 JPY,56.11,
03-Feb-25,1:00:00 PM,INR / 1 USD,87.1162,
03-Feb-25,1:00:00 PM,INR / 1 GBP,107.049,
03-Feb-25,1:00:00 PM,INR / 1 EUR,89.2674,
03-Feb-25,1:00:00 PM,INR / 100 JPY,56.05,
31-Jan-25,1:00:00 PM,INR / 1 USD,86.6414,
31-Jan-25,1:00:00 PM,INR / 1 GBP,107.6202,
31-Jan-25,1:00:00 PM,INR / 1 EUR,90.0094,
31-Jan-25,1:00:00 PM,INR / 100 JPY,55.96,
30-Jan-25,1:00:00 PM,INR / 1 USD,86.5842,
30-Jan-25,1:00:00 PM,INR / 1 GBP,107.6848,
30-Jan-25,1:00:00 PM,INR / 1 EUR,90.1821,
30-Jan-25,1:00:00 PM,INR / 100 JPY,55.99,
29-Jan-25,1:00:00 PM,INR / 1 USD,86.5768,
29-Jan-25,1:00:00 PM,INR / 1 GBP,107.8493,
29-Jan-25,1:00:00 PM,INR / 1 EUR,90.3896,
29-Jan-25,1:00:00 PM,INR / 100 JPY,55.76,
28-Jan-25,1:00:00 PM,INR / 1 USD,86.5358,
28-Jan-25,1:00:00 PM,INR / 1 GBP,107.6782,
28-Jan-25,1:00:00 PM,INR / 1 EUR,90.3347,
28-Jan-25,1:00:00 PM,INR / 100 JPY,55.57,
27-Jan-25,1:00:00 PM,INR / 1 USD,86.4175,
27-Jan-25,1:00:00 PM,INR / 1 GBP,107.6439,
27-Jan-25,1:00:00 PM,INR / 1 EUR,90.4031,
27-Jan-25,1:00:00 PM,INR / 100 JPY,55.33,
24-Jan-25,1:00:00 PM,INR / 1 USD,86.2904,
24-Jan-25,1:00:00 PM,INR / 1 GBP,107.0887,
24-Jan-25,1:00:00 PM,INR / 1 EUR,90.2149,
24-Jan-25,1:00:00 PM,INR / 100 JPY,55.59,
23-Jan-25,1:00:00 PM,INR / 1 USD,86.4593,
23-Jan-25,1:00:00 PM,INR / 1 GBP,106.4798,
23-Jan-25,1:00:00 PM,INR / 1 EUR,89.9897,
23-Jan-25,1:00:00 PM,INR / 100 JPY,55.23,
22-Jan-25,1:00:00 PM,INR / 1 USD,86.5661,
22-Jan-25,1:00:00 PM,INR / 1 GBP,106.7031,
22-Jan-25,1:00:00 PM,INR / 1 EUR,90.0807,
22-Jan-25,1:00:00 PM,INR / 100 JPY,55.52,
21-Jan-25,1:00:00 PM,INR / 1 USD,86.5139,
21-Jan-25,1:00:00 PM,INR / 1 GBP,106.1866,
21-Jan-25,1:00:00 PM,INR / 1 EUR,89.7755,
21-Jan-25,1:00:00 PM,INR / 100 JPY,55.65,
20-Jan-25,1:00:00 PM,INR / 1 USD,86.5481,
20-Jan-25,1:00:00 PM,INR / 1 GBP,105.6937,
20-Jan-25,1:00:00 PM,INR / 1 EUR,89.2051,
20-Jan-25,1:00:00 PM,INR / 100 JPY,55.42,
17-Jan-25,1:00:00 PM,INR / 1 USD,86.5844,
17-Jan-25,1:00:00 PM,INR / 1 GBP,105.7138,
17-Jan-25,1:00:00 PM,INR / 1 EUR,89.0798,
17-Jan-25,1:00:00 PM,INR / 100 JPY,55.63,
16-Jan-25,1:00:00 PM,INR / 1 USD,86.4854,
16-Jan-25,1:00:00 PM,INR / 1 GBP,105.6609,
16-Jan-25,1:00:00 PM,INR / 1 EUR,88.9687,
16-Jan-25,1:00:00 PM,INR / 100 JPY,55.37,
15-Jan-25,1:00:00 PM,INR / 1 USD,86.5008,
15-Jan-25,1:00:00 PM,INR / 1 GBP,105.5621,
15-Jan-25,1:00:00 PM,INR / 1 EUR,89.0733,
15-Jan-25,1:00:00 PM,INR / 100 JPY,54.95,
14-Jan-25,1:00:00 PM,INR / 1 USD,86.5497,
14-Jan-25,1:00:00 PM,INR / 1 GBP,105.6512,
14-Jan-25,1:00:00 PM,INR / 1 EUR,88.695,
14-Jan-25,1:00:00 PM,INR / 100 JPY,54.9,
13-Jan-25,1:00:00 PM,INR / 1 USD,86.4368,
13-Jan-25,1:00:00 PM,INR / 1 GBP,105.0472,
13-Jan-25,1:00:00 PM,INR / 1 EUR,88.3563,
13-Jan-25,1:00:00 PM,INR / 100 JPY,54.88,
10-Jan-25,1:00:00 PM,INR / 1 USD,85.8956,
10-Jan-25,1:00:00 PM,INR / 1 GBP,105.4741,
10-Jan-25,1:00:00 PM,INR / 1 EUR,88.3488,
10-Jan-25,1:00:00 PM,INR / 100 JPY,54.23,
09-Jan-25,1:00:00 PM,INR / 1 USD,85.8806,
09-Jan-25,1:00:00 PM,INR / 1 GBP,105.7597,
